Age,Female,Years,College,Certficates,Feedback,NPS,Explorer,Diplomat,Analyst,Salary
62,0,1,1,2,3.68,7,0,1,0,102000
45,0,5,1,2,3.68,10,1,0,0,137000
34,0,2,1,2,2.31,5,1,0,0,61000
53,0,2,1,3,3.74,6,1,0,0,112000
56,1,1,0,4,1.3,7,0,0,0,48800
49,1,2,1,3,3.7,7,0,1,0,131200
48,0,1,0,2,1.98,5,0,1,0,67000
45,0,1,1,2,3.16,4,1,0,0,80000
30,1,9,0,3,2.32,4,0,1,0,46000
48,0,1,1,3,1.63,6,0,1,0,107000
53,1,1,0,0,3.01,3,1,0,0,43400
42,1,2,1,1,1.88,6,1,0,0,49600
64,0,4,1,3,2.33,6,0,1,0,90000
34,0,8,1,2,4,7,0,0,0,89000
63,1,2,1,2,3.39,7,1,0,0,89400
63,1,2,1,2,2.26,4,0,0,0,48400
50,0,2,0,1,4,6,0,1,0,91000
30,0,2,1,4,3.42,9,0,0,0,58000
52,0,5,1,3,3.65,9,1,0,0,131000
38,0,1,0,2,2.49,2,0,0,0,37000
26,1,2,0,4,2.18,4,1,0,0,52800
53,0,4,1,3,2.08,10,1,0,0,82000
45,0,1,1,1,3.25,7,1,0,0,97000
36,1,2,1,0,2.46,6,0,1,0,68800
34,1,5,0,1,3.06,4,0,0,0,40200
42,0,11,1,3,1.9,9,1,0,0,79000
38,0,2,1,2,3.6,8,0,0,1,96000
30,0,2,1,2,2.83,7,0,1,0,59000
37,0,2,1,2,1.66,5,0,0,1,55000
48,0,1,1,2,2.19,5,1,0,0,84000
32,0,2,1,2,3.57,8,0,1,0,93000
51,0,1,1,2,2.46,4,0,0,0,60000
27,0,2,1,2,2.2,6,0,1,0,84000
30,1,2,0,1,3.39,3,1,0,0,51000
56,1,12,0,0,1.98,4,0,0,0,33800
55,0,2,0,5,2.3,9,1,0,0,79000
35,1,6,1,2,2.04,9,1,0,0,76000
50,0,1,0,1,1.79,2,0,0,1,48000
52,0,1,1,3,3.52,7,1,0,0,95000
36,0,1,1,3,1.36,3,0,0,1,63000
35,0,2,1,1,2.36,3,0,1,0,66000
24,0,7,0,0,3.33,4,0,0,1,32000
27,0,2,1,3,1.85,10,0,1,0,69000
52,0,2,0,1,4,7,0,1,0,80000
43,0,1,1,1,3.15,4,1,0,0,73000
57,1,9,1,5,2.18,10,1,0,0,95600
46,0,5,1,5,4,10,1,0,0,156000
32,0,3,1,2,2.53,7,0,1,0,73000
26,0,2,0,4,2.53,5,0,0,0,51000
37,0,1,0,3,2.31,7,1,0,0,57000
50,1,1,1,2,1.98,4,1,0,0,82000
51,1,1,1,4,1.39,6,1,0,0,93800
52,0,7,0,3,2.5,8,0,1,0,91000
34,0,2,1,5,2.99,9,0,1,0,102000
60,1,9,1,3,2.69,9,1,0,0,89000
47,1,1,1,2,2.93,4,1,0,0,81600
54,1,2,0,2,2.57,3,1,0,0,45200
42,1,1,1,1,1.92,3,0,0,0,63600
28,1,1,1,2,1.96,5,0,1,0,45400
58,1,13,1,0,2.68,8,0,1,0,82400
52,0,1,0,4,3.32,9,1,0,0,83000
49,0,2,1,1,2.75,6,1,0,0,82000
25,0,2,1,5,3.84,10,0,1,0,115000
55,0,5,1,3,4,7,0,0,0,60000
49,0,11,1,0,2.54,8,0,1,0,75000
49,0,5,0,4,2.55,5,0,1,0,138000
40,1,1,1,6,1.22,7,1,0,0,92000
59,1,2,1,2,2.35,8,0,1,0,71200
59,1,1,1,2,4,4,0,0,0,68200
43,0,1,1,1,1.91,4,1,0,0,73000
49,0,4,1,0,3.09,7,1,0,0,100000
53,0,2,1,5,3.33,3,0,0,0,83000
34,1,1,1,5,4,8,0,0,1,92200
58,1,1,1,0,1.81,4,0,1,0,62400
46,0,2,0,5,4,9,0,1,0,96000
43,1,4,1,1,1.6,7,0,1,0,70400
40,0,2,0,1,2.81,6,0,1,0,57000
50,1,2,1,2,1.88,4,0,1,0,68000
27,0,1,0,3,1.63,7,1,0,0,45000
39,0,2,1,3,1.84,4,0,1,0,98000
37,1,2,1,2,2.19,10,0,1,0,80600
57,0,1,0,5,2.42,6,0,0,1,53000
32,1,1,1,0,1.8,3,0,0,0,50600
40,0,2,1,1,2.5,5,0,1,0,67000
36,1,1,1,2,2.89,7,0,1,0,74800
64,1,2,1,2,2.96,5,0,0,0,57200
33,0,1,1,0,2.23,4,1,0,0,43000
35,0,5,1,0,1.17,6,0,1,0,56000
55,0,2,1,0,3.3,5,1,0,0,100000
43,0,2,1,0,2.33,3,0,0,1,49000
31,0,2,1,2,2.84,6,1,0,0,89000
53,1,1,1,2,2.1,6,1,0,0,81400
28,0,1,1,5,1.62,6,0,1,0,76000
39,0,7,1,2,1.34,8,1,0,0,82000
58,0,3,1,1,4,6,0,0,0,76000
31,1,6,1,5,3.38,7,0,0,0,73800
27,0,6,0,4,3,5,0,0,0,47000
54,0,2,1,1,4,6,0,0,0,97000
25,0,6,1,1,2.18,8,1,0,0,51000
24,1,1,1,1,3.23,4,1,0,0,51200
33,1,1,0,1,4,7,0,1,0,72400
61,0,12,1,6,1.12,9,0,0,1,90000
31,1,5,1,6,2.78,9,1,0,0,130800
53,1,11,1,3,3.45,8,1,0,0,107400
52,0,2,1,1,1.83,4,0,0,1,65000
30,1,1,1,1,3.07,4,0,0,0,52000
41,0,3,1,3,2.42,6,1,0,0,81000
37,0,2,1,0,2.1,5,1,0,0,47000
25,1,1,1,3,2.89,5,0,0,1,47000
45,1,2,0,0,1.53,4,1,0,0,50000
43,0,2,0,5,2.98,5,0,0,1,63000
35,1,2,0,4,1.9,8,1,0,0,73000
55,0,2,1,2,1.72,3,0,1,0,91000
52,0,2,1,1,2.37,3,0,0,1,57000
55,0,8,0,3,2.82,9,1,0,0,120000
49,0,1,0,3,1.99,4,1,0,0,65000
48,0,4,1,4,1.96,7,0,0,1,79000
37,1,3,1,0,1.17,4,1,0,0,58600
32,0,1,1,2,2.74,4,0,1,0,54000
57,1,2,1,4,1.47,6,0,1,0,96600
37,0,1,1,5,1.23,9,0,1,0,61000
45,1,1,1,1,4,5,1,0,0,93000
28,0,2,1,0,1.39,4,1,0,0,50000
61,0,2,1,6,2.04,5,0,0,1,86000
24,0,1,1,1,3.11,5,1,0,0,52000
47,1,2,0,1,4,7,0,1,0,76600
57,1,4,1,2,1.26,6,1,0,0,55600
57,0,3,1,4,3.09,8,0,1,0,87000
41,1,2,0,3,1.9,9,1,0,0,61800
50,1,11,1,3,2.52,8,1,0,0,87000
62,0,2,1,3,4,8,0,1,0,105000
49,0,1,0,3,3.66,8,1,0,0,106000
30,0,1,1,4,2.23,7,0,1,0,72000
60,0,6,1,4,1.12,6,0,1,0,70000
27,0,1,1,4,1.51,7,0,1,0,73000
35,0,4,1,2,4,9,0,1,0,81000
34,0,1,0,1,3.98,4,0,0,0,55000
41,0,10,0,1,1.35,5,0,0,0,48000
48,0,1,0,0,2.92,2,0,0,1,44000
57,1,4,1,3,3.61,7,0,1,0,84600
61,1,3,1,1,2.56,5,1,0,0,67800
58,1,2,1,5,1.4,9,0,1,0,97400
49,1,2,1,1,2.06,5,1,0,0,58200
26,1,2,1,4,1.2,6,0,1,0,82800
60,0,4,1,2,2.8,5,1,0,0,63000
25,0,2,1,2,2.51,5,0,0,0,45000
38,0,3,1,0,1.98,4,0,1,0,48000
33,0,2,1,2,2.7,5,1,0,0,66000
29,0,2,1,1,1.44,6,0,1,0,61000
59,0,2,1,3,1.99,3,0,0,0,77000
34,1,1,1,3,1.7,6,0,0,0,69200
60,0,1,1,2,1.81,8,0,1,0,68000
33,1,10,0,2,2.45,7,0,1,0,83400
37,1,10,1,1,1.52,3,1,0,0,51600
33,1,4,1,3,1.71,5,1,0,0,89400
28,1,1,0,3,1.93,5,0,1,0,57400
58,0,2,1,0,4,7,1,0,0,92000
35,0,1,0,1,1.97,5,1,0,0,66000
45,0,8,0,1,2.72,8,0,1,0,87000
42,0,11,0,1,3.5,8,1,0,0,70000
41,0,1,1,1,3.31,4,1,0,0,51000
64,0,1,1,2,3.71,5,0,0,1,95000
54,1,2,1,0,1.51,4,0,0,0,39200
64,0,7,1,5,2.95,7,0,0,1,110000
40,1,3,1,1,1.63,6,0,0,1,49000
26,0,1,1,0,3.52,6,1,0,0,60000
30,1,1,1,2,2.59,5,0,0,0,47000
32,1,1,1,1,3.79,6,0,1,0,66600
51,0,6,1,1,2.48,7,1,0,0,59000
45,0,1,1,2,1.4,7,0,1,0,80000
51,0,2,1,2,1.89,6,0,0,1,63000
61,0,5,0,2,1.99,6,1,0,0,65000
55,1,1,1,5,1.61,6,1,0,0,87000
61,0,2,1,2,1.56,3,0,0,0,67000
34,0,2,1,0,3.79,7,0,1,0,65000
61,0,1,1,4,3.49,6,0,0,0,96000
59,0,2,1,3,1.27,5,0,1,0,60000
42,1,11,1,3,1.81,8,0,1,0,84600
63,0,1,1,1,3.76,5,0,0,1,70000
28,1,1,1,2,2.35,5,0,1,0,67400
48,1,2,1,2,4,10,1,0,0,105400
32,1,4,1,4,1.89,9,1,0,0,76600
31,0,12,1,2,2.32,7,0,1,0,56000
43,1,5,1,1,2.73,6,1,0,0,59400
31,1,1,1,2,3.17,7,1,0,0,63800
47,1,2,0,2,3.97,8,0,1,0,62600
30,0,1,1,2,1.8,4,1,0,0,77000
33,0,6,1,3,2.79,8,0,1,0,107000
37,0,2,1,4,2.54,8,0,1,0,97000
37,0,2,1,1,2.97,5,0,0,0,50000
33,0,1,1,3,1.37,6,1,0,0,57000
61,1,2,1,1,3.45,3,1,0,0,45800
25,1,2,1,3,2.12,3,0,1,0,51000
41,1,8,1,2,4,8,1,0,0,68800
64,1,7,1,4,2.59,7,0,1,0,90200
57,1,1,1,2,1.23,9,1,0,0,66600
27,0,8,1,6,4,9,0,1,0,116000
46,1,7,1,0,2.98,8,0,1,0,69800
31,1,1,1,3,2.39,9,0,1,0,74800
63,0,1,1,3,2.31,7,0,1,0,78000
37,0,1,1,2,2.23,5,1,0,0,62000
47,1,2,1,2,1.5,10,1,0,0,88600
58,0,2,0,3,3.19,9,0,1,0,90000
31,1,2,0,4,3.55,6,0,0,1,60800
65,0,1,1,4,3.02,5,0,0,1,57000
45,1,2,1,1,2.76,8,1,0,0,69000
29,1,2,1,2,3.81,5,1,0,0,89200
34,0,2,1,0,1.79,5,1,0,0,56000
59,0,2,0,6,1.19,6,1,0,0,85000
35,1,1,0,2,3.09,6,1,0,0,48000
55,0,2,1,5,1.22,9,0,1,0,107000
37,1,2,1,3,1.44,4,1,0,0,64600
43,1,2,1,4,2.97,8,0,1,0,86400
59,0,2,1,2,2.31,4,1,0,0,105000
57,0,10,1,5,2.1,10,1,0,0,107000
29,0,2,0,4,3.66,3,0,0,0,64000
58,1,1,1,5,1.58,7,1,0,0,99400
30,0,1,0,5,2.64,9,0,1,0,89000
48,1,7,1,1,4,10,0,1,0,90400
57,0,1,1,2,2.14,2,0,0,1,55000
53,0,1,1,3,1.51,5,1,0,0,95000
26,0,1,1,2,2,2,0,0,1,36000
45,0,2,1,3,3.42,8,0,1,0,121000
33,1,1,1,4,2.74,8,0,0,0,65400
31,0,4,1,6,2.41,9,0,1,0,80000
37,0,3,0,0,3.18,6,0,0,1,47000
63,1,6,1,3,2.62,7,0,0,0,59400
31,1,2,1,5,3.05,7,0,1,0,82800
41,0,1,1,0,2.08,3,1,0,0,60000
27,0,4,1,1,4,8,1,0,0,54000
49,0,9,0,0,2.67,5,0,0,1,60000
47,0,2,1,2,3.28,5,1,0,0,84000
24,0,1,1,3,2.89,2,0,0,1,50000
64,0,5,1,2,3.11,9,0,1,0,62000
54,0,3,1,0,3.95,5,0,0,0,76000
51,0,1,1,4,4,9,0,0,0,104000
33,0,8,1,2,3.43,6,1,0,0,71000
38,0,5,1,0,2.73,4,0,0,0,49000
32,0,1,1,3,1.45,5,0,1,0,61000
35,0,1,1,3,2.83,10,1,0,0,99000
59,0,2,1,0,2.21,2,0,0,1,47000
53,0,1,1,2,3.28,9,1,0,0,92000
49,0,2,1,2,3.28,6,1,0,0,82000
53,0,1,1,3,1.45,7,0,1,0,99000
53,1,4,1,2,3.28,8,0,1,0,87400
51,0,2,1,4,1.4,4,0,0,0,83000
34,0,13,1,4,3.76,9,0,1,0,150000
50,0,1,1,3,1.9,8,0,1,0,84000
37,1,1,1,1,3.14,8,0,1,0,65600
24,0,1,1,4,2.79,5,0,1,0,63000
27,1,1,1,4,3.19,5,0,0,0,59600
48,0,2,0,2,3.95,5,0,0,1,82000
57,0,12,1,3,2.66,8,0,1,0,72000
45,0,4,1,6,3.66,8,1,0,0,155000
29,1,1,0,5,2.27,7,1,0,0,65200
46,1,8,1,5,3.72,9,1,0,0,116800
51,0,2,0,3,2.02,3,1,0,0,74000
37,1,2,0,2,3.26,5,0,0,1,48600
42,0,1,1,2,3.48,4,0,0,0,66000
33,0,9,1,1,2.1,7,1,0,0,84000
60,1,6,1,0,1.35,8,0,1,0,52000
55,1,1,1,4,1.94,8,0,1,0,111000
29,1,3,1,3,2.79,3,0,0,1,56200
64,0,1,0,3,2.26,3,0,0,0,49000
29,0,5,1,4,2.33,4,0,0,0,61000
48,1,2,1,2,4,10,0,1,0,80400
34,1,1,1,5,1.59,7,0,1,0,82200
49,1,1,1,0,3.78,5,1,0,0,95200
31,1,2,1,5,1.64,6,0,0,1,62800
46,1,2,1,1,1.74,4,1,0,0,54800
40,0,2,0,2,3.33,7,1,0,0,104000
56,0,1,0,2,1.36,5,0,1,0,72000
43,1,2,1,2,2.27,6,1,0,0,91400
38,1,1,1,0,2.22,4,0,0,0,43400
49,1,1,0,4,1.56,10,1,0,0,89200
65,0,8,1,1,2.98,5,1,0,0,69000
63,1,2,1,2,1.93,5,1,0,0,54400
26,1,9,1,5,2.29,9,1,0,0,73800
59,1,1,1,2,1.47,6,1,0,0,73200
24,0,7,0,2,1.81,5,0,0,0,56000
38,1,1,1,1,3.49,7,0,1,0,66400
60,0,8,0,1,2.96,4,0,0,1,57000
60,1,2,1,2,1.23,4,0,1,0,54000
63,0,4,1,6,2.14,6,0,0,1,78000
28,1,4,1,3,2.79,4,0,0,0,52400
43,0,2,1,1,1.37,4,1,0,0,62000
51,0,1,0,1,3.43,4,0,0,0,62000
49,0,11,1,1,2.74,10,1,0,0,116000
61,0,2,1,5,2.48,6,0,0,0,111000
32,0,1,0,1,3.91,5,1,0,0,47000
38,0,4,0,4,3.46,9,1,0,0,83000
63,0,5,1,1,2.55,4,0,0,0,72000
40,1,5,1,1,1.92,9,0,1,0,64000
41,0,2,1,2,2.89,5,0,0,1,86000
45,0,1,0,4,3.31,3,0,0,0,61000
38,1,1,1,3,3.26,9,0,1,0,81400
59,0,5,1,1,4,6,1,0,0,96000
39,1,2,1,2,1.25,5,0,0,0,57200
39,1,2,0,2,2.24,3,0,0,0,40200
24,0,1,1,2,1.72,3,0,0,1,29000
48,0,2,1,2,3.44,10,0,1,0,73000
60,1,2,0,4,2.98,10,1,0,0,56000
35,1,1,1,6,1.79,8,0,1,0,106000
54,0,1,1,1,3.09,5,0,1,0,85000
41,1,1,0,2,2.21,4,0,0,1,52800
64,1,1,1,1,2.52,5,0,1,0,57200
42,1,5,1,3,3.9,7,0,0,0,90600
32,1,1,1,1,4,5,0,0,1,64600
35,0,3,1,5,1.31,5,0,1,0,96000
52,0,9,1,1,2.19,5,0,1,0,60000
43,0,7,1,5,3.73,4,0,0,1,70000
61,0,1,1,2,2.82,5,1,0,0,67000
25,1,1,0,0,2.35,3,1,0,0,39000
35,0,2,1,1,3.97,10,1,0,0,84000
56,0,7,0,2,1.77,8,0,1,0,70000
35,0,3,1,1,1.9,7,0,1,0,67000
63,0,2,0,1,4,7,1,0,0,79000
45,1,1,1,3,2.65,6,0,0,1,89000
55,1,2,0,2,1.87,5,1,0,0,46000
25,1,1,1,2,4,5,0,0,1,56000
25,0,2,0,2,3.46,5,0,0,1,35000
24,0,2,1,2,2.09,4,1,0,0,55000
49,1,1,1,2,3.02,7,0,0,1,80200
47,1,1,0,0,2.93,4,0,1,0,48600
48,0,2,0,2,2.57,5,0,0,1,66000
42,1,1,0,1,1.71,5,0,1,0,59600
36,0,2,1,6,1.29,7,0,1,0,100000
34,0,9,1,3,1.16,9,0,1,0,72000
33,1,2,1,5,3.83,10,1,0,0,94400
27,1,1,1,3,3.61,8,1,0,0,77600
51,0,4,1,2,2.75,3,0,1,0,102000
42,0,2,0,6,1.94,10,0,1,0,90000
52,0,2,1,5,2.7,8,1,0,0,94000
41,0,2,0,0,3.29,2,0,0,1,38000
25,1,4,1,5,1.91,7,0,1,0,88000
63,1,4,1,1,3.88,2,0,0,0,38400
60,0,2,0,4,4,8,0,1,0,89000
27,0,2,1,2,2.5,4,0,0,1,58000
38,1,8,1,5,2.39,9,0,1,0,79400
44,1,2,0,1,4,9,0,0,1,68200
45,1,1,1,2,3.34,3,1,0,0,71000
27,1,10,0,4,3.14,6,0,0,1,53600
35,0,1,1,4,2.6,4,0,0,1,62000
37,1,8,1,0,2.4,6,0,1,0,49600
64,0,5,1,1,1.91,8,0,1,0,67000
43,0,2,1,1,4,7,1,0,0,107000
26,0,1,0,3,3.93,9,0,1,0,66000
27,0,2,0,1,1.16,4,1,0,0,42000
35,0,2,0,3,1.6,4,0,0,1,59000
31,0,5,1,1,2.44,9,0,1,0,48000
47,0,2,1,6,3.56,8,0,1,0,168000
49,1,2,1,3,3.46,8,1,0,0,64200
64,0,2,1,2,2.79,6,0,1,0,73000
59,0,2,1,4,2.62,7,0,1,0,87000
28,1,1,1,2,3.13,4,0,1,0,59400
38,0,10,0,2,1.99,4,0,0,1,53000
35,1,1,1,3,3.63,6,0,1,0,95000
42,0,1,1,6,2.43,7,1,0,0,102000
52,0,2,0,2,2.32,5,1,0,0,56000
60,0,4,1,1,3.48,7,1,0,0,91000
26,0,1,1,4,1.26,4,0,0,1,50000
62,1,10,1,2,2.11,7,0,1,0,86600
45,1,3,1,2,1.38,6,1,0,0,68000
39,1,1,1,2,3.12,5,0,0,1,66200
57,0,1,1,3,2.15,6,0,1,0,78000
31,0,2,1,1,1.51,7,0,1,0,70000
32,0,2,1,5,2.28,6,0,1,0,72000
28,0,1,1,3,2.31,5,0,1,0,59000
54,0,1,0,1,1.61,7,1,0,0,53000
26,0,2,0,0,2.08,3,1,0,0,40000
60,1,11,1,2,2.27,4,0,0,0,50000
34,1,2,1,2,2.37,8,1,0,0,77200
52,0,9,1,3,2.54,5,0,0,1,86000
32,0,4,0,0,3.42,4,1,0,0,31000
27,0,1,1,5,3.47,8,1,0,0,96000
27,0,8,0,4,1.89,8,0,1,0,63000
33,0,11,1,1,1.34,7,0,1,0,53000
54,0,4,1,4,2.12,10,1,0,0,106000
53,0,2,1,0,2.62,7,0,1,0,95000
40,0,1,1,0,1.69,3,0,0,0,58000
62,0,2,1,1,2.88,5,0,0,0,55000
64,0,2,1,0,2.95,3,0,0,1,50000
24,0,7,1,2,4,6,1,0,0,81000
45,0,1,0,5,4,9,1,0,0,89000
39,1,2,1,3,2.22,7,1,0,0,74200
55,0,2,1,4,2.43,4,0,0,0,75000
62,0,10,1,3,3.84,6,1,0,0,82000
47,0,1,1,0,1.24,7,1,0,0,62000
29,1,2,1,6,2.84,8,0,0,0,67200
54,0,6,0,2,3.8,8,0,0,0,75000
37,0,1,0,4,2.59,5,0,0,1,68000
42,0,10,0,0,1.46,4,1,0,0,49000
30,0,11,1,1,2.28,8,1,0,0,72000
54,0,2,1,3,1.35,6,0,1,0,90000
36,0,2,1,4,1.4,7,1,0,0,88000
65,1,8,1,2,2.43,5,0,0,0,53000
31,0,12,1,0,3.98,9,1,0,0,78000
38,1,5,1,1,2.72,6,0,1,0,69400
55,0,9,1,2,3.57,8,0,1,0,133000
48,0,2,1,3,3.11,9,0,1,0,91000
52,1,2,0,3,3.91,8,0,1,0,54600
25,0,1,1,1,2.18,3,0,1,0,49000
24,1,1,1,6,2.81,9,1,0,0,64200
55,1,1,0,3,3.27,6,0,1,0,55000
43,0,2,1,0,1.97,4,0,1,0,75000
47,0,1,1,0,1.77,5,1,0,0,53000
39,0,2,1,1,3.21,4,0,0,0,62000
28,0,1,1,1,1.53,4,0,1,0,59000
57,0,7,1,3,1.76,10,1,0,0,78000
44,0,13,1,3,2.5,8,0,1,0,100000
26,1,1,1,4,2.26,2,0,0,0,47800
45,0,1,1,1,3.48,7,1,0,0,113000
63,0,1,1,1,4,6,0,1,0,79000
44,0,2,1,3,2.43,5,1,0,0,78000
62,0,5,1,2,1.86,5,1,0,0,78000
38,1,2,1,5,3.13,8,0,1,0,91400
34,0,1,0,1,2.01,4,0,1,0,73000
54,0,2,1,4,2.36,6,1,0,0,120000
63,1,1,1,0,4,6,1,0,0,73400
44,0,9,1,2,4,10,1,0,0,117000
50,1,2,0,4,1.18,7,1,0,0,80000
32,1,2,1,1,3.95,5,0,1,0,79600
57,1,2,1,1,1.62,2,0,0,0,39600
60,0,1,1,3,3.24,9,0,1,0,132000
58,1,6,1,3,2.81,5,0,1,0,74400
43,0,10,1,5,2.87,10,0,1,0,116000
38,0,1,1,4,2.34,9,0,1,0,95000
65,1,1,1,2,2.68,6,1,0,0,77000
35,1,3,1,3,3.18,3,0,0,0,52000
60,0,1,0,3,2.6,4,0,0,0,59000
58,0,2,1,1,1.84,6,0,1,0,66000
42,0,2,1,1,3.15,4,0,1,0,75000
45,0,4,1,3,4,7,0,0,0,95000
55,0,2,1,6,2.07,7,0,0,1,95000
39,0,1,1,1,4,3,0,0,1,72000
28,0,7,1,4,2.23,9,1,0,0,69000
40,1,5,1,2,3.55,8,0,1,0,67000
24,1,1,1,2,4,5,0,0,1,53200
48,1,1,1,1,2.51,6,0,1,0,68400
35,1,2,1,1,1.64,5,1,0,0,66000
47,1,1,1,2,1.23,5,1,0,0,62600
38,1,2,1,1,3.08,7,1,0,0,53400
55,1,13,1,4,3.14,10,0,1,0,133000
52,0,2,1,1,3.15,5,1,0,0,98000
34,1,1,1,0,4,6,0,1,0,70200
45,1,5,0,1,1.95,4,0,0,1,45000
50,0,2,1,3,1.19,3,0,0,1,65000
25,0,2,1,1,2.11,4,0,0,0,38000
50,0,2,1,2,1.2,4,1,0,0,67000
59,0,2,1,3,2.84,9,0,1,0,105000
36,0,2,1,0,1.42,2,0,0,0,36000
46,0,9,1,3,4,9,1,0,0,114000
49,0,2,1,0,1.13,4,1,0,0,59000
38,0,6,0,5,3.82,9,1,0,0,135000
26,0,2,1,0,3.05,5,0,1,0,50000
54,1,2,1,4,3.66,10,0,1,0,87200
43,1,1,1,3,2.46,6,0,1,0,76400
40,1,2,1,1,2.36,3,0,1,0,46000
37,1,2,1,5,3.22,7,0,0,1,67600
55,1,1,1,5,1.13,10,1,0,0,81000
36,0,3,1,1,3.8,6,0,1,0,84000
46,0,8,1,0,2.6,9,0,1,0,79000
51,1,2,1,5,2.14,7,0,0,0,76800
46,1,3,1,4,2.47,7,0,1,0,72800
44,0,2,1,4,2.77,10,1,0,0,87000
63,0,2,1,2,3.03,5,1,0,0,87000
50,0,1,1,1,1.55,6,1,0,0,79000
58,1,1,0,2,1.75,4,1,0,0,53400
28,1,2,1,4,2.92,5,0,1,0,73400
62,0,9,1,0,1.79,8,1,0,0,80000
41,1,2,1,4,3.54,7,1,0,0,79800
62,0,1,0,2,2.36,7,1,0,0,53000
28,0,2,1,2,1.18,5,0,1,0,58000
58,1,2,1,3,4,7,0,1,0,93400
26,1,5,0,1,2.65,5,1,0,0,43800
38,1,2,1,3,2.19,7,1,0,0,56400
44,0,6,1,5,3.39,8,0,0,0,110000
63,0,1,1,4,4,5,0,0,0,77000
60,1,2,1,2,2.84,10,0,1,0,96000
40,0,3,1,2,3.57,10,0,1,0,78000
30,1,2,1,6,4,9,1,0,0,113000
41,0,7,0,4,2.44,8,0,1,0,97000
53,0,2,1,1,2.25,3,0,0,1,74000
51,1,1,1,3,3.28,4,1,0,0,61800
53,0,2,0,3,1.4,4,1,0,0,60000
33,0,2,0,1,2.2,8,1,0,0,55000
28,0,7,1,2,1.93,5,1,0,0,56000
29,0,1,1,2,3.27,4,0,0,0,50000
34,1,2,0,6,1.7,9,0,1,0,73200
57,0,2,1,2,2.62,7,1,0,0,106000
33,1,5,1,5,4,10,1,0,0,89400
60,0,2,1,2,2,5,0,1,0,97000
56,0,1,1,2,4,8,0,1,0,105000
57,0,2,1,1,1.4,4,0,1,0,64000
48,0,1,0,5,1.73,9,0,1,0,69000
31,0,10,1,6,1.33,9,0,1,0,96000
30,0,6,1,1,2.38,6,0,1,0,59000
36,0,1,1,3,3.87,10,1,0,0,85000
59,0,2,1,1,3.21,6,0,1,0,80000
50,1,1,1,3,1.19,3,0,0,0,48000
52,1,2,1,4,3.08,9,1,0,0,116600
26,0,1,1,3,4,6,1,0,0,87000
29,0,2,1,3,2.76,4,0,0,0,69000
32,0,2,0,2,2.04,3,0,1,0,59000
28,0,1,1,1,1.79,3,1,0,0,46000
34,1,1,1,5,4,9,0,0,0,84200
60,0,1,1,2,2.73,9,0,1,0,93000
50,0,1,0,3,3.52,8,0,1,0,120000
56,1,7,1,3,2.97,7,0,1,0,57800
25,1,2,1,1,2.34,5,0,1,0,59000
39,0,11,0,5,2.47,7,0,1,0,68000
52,1,2,1,1,2.69,8,1,0,0,81600
40,0,1,1,2,3.68,9,1,0,0,99000
36,0,1,1,1,2.41,3,0,0,0,50000
25,0,2,1,3,2.43,5,0,1,0,55000
25,0,1,1,2,2.87,4,0,0,0,65000
58,1,2,1,1,3.83,8,1,0,0,65400
45,1,2,1,1,1.97,6,0,1,0,71000
42,0,1,0,3,1.77,4,1,0,0,62000
61,1,8,1,1,3.42,9,1,0,0,62800
65,1,2,1,2,2.61,8,0,1,0,73000
58,1,1,1,4,1.89,4,0,0,1,62400
56,0,1,1,1,2.46,5,0,0,0,59000
55,0,2,1,2,3.11,8,1,0,0,98000
53,1,2,1,3,2.94,7,0,1,0,111400
50,0,2,1,1,4,5,0,0,0,50000
62,0,10,1,2,3.16,9,1,0,0,125000
37,1,2,0,3,1.13,6,1,0,0,55600
41,0,9,1,4,4,10,0,0,1,85000
35,1,1,1,2,3.5,7,1,0,0,67000
35,0,1,0,2,1.8,5,1,0,0,54000
29,0,1,1,2,4,7,1,0,0,67000
64,0,7,0,3,2.61,9,0,0,0,63000
61,0,2,1,2,4,10,1,0,0,101000
42,0,2,1,3,2.71,5,0,0,0,73000
26,0,9,1,1,2.05,4,0,1,0,57000
44,0,2,1,2,1.69,4,0,0,0,74000
38,0,1,0,4,2.24,8,0,1,0,82000
49,0,2,0,2,2.29,7,0,0,0,61000
31,0,2,1,6,2.14,9,1,0,0,85000
49,1,1,1,1,1.46,3,0,0,1,45200
40,0,1,1,3,3.42,5,0,1,0,80000
65,1,4,1,3,3.27,10,0,1,0,87000
26,1,6,1,0,1.61,5,1,0,0,54800
29,1,1,1,2,1.2,3,0,0,0,47200
57,1,2,1,3,2.49,7,0,1,0,91600
33,1,1,0,1,1.81,3,0,0,1,38400
58,0,2,0,0,2.15,4,0,0,0,36000
64,1,1,1,2,4,9,1,0,0,79200
39,1,2,1,3,2.6,7,0,1,0,63200
64,0,2,1,1,2.29,3,1,0,0,62000
37,1,1,0,0,3.19,3,1,0,0,55600
45,1,2,1,6,2.82,7,0,1,0,82000
30,0,3,0,1,3.94,9,0,1,0,51000
55,1,2,1,3,2.75,9,1,0,0,52000
48,1,1,1,5,1.42,5,0,0,0,69400
24,0,2,1,2,3.04,5,0,1,0,65000
26,0,1,0,3,3.12,3,1,0,0,53000
65,0,6,1,2,2.22,9,1,0,0,68000
56,0,1,1,1,2.8,3,1,0,0,80000
57,1,2,0,6,3.57,8,0,1,0,92600
47,0,2,1,1,1.99,3,1,0,0,54000
