Sales_Rep,Business,Age,Female,Years,College,Personality,Certficates,Feedback,Salary,NPS,Explorer,Diplomat,Analyst
4123,Hardware,49,0,12,1,Explorer,2,2.44,82000,9,1,0,0
4124,Hardware,50,0,5,0,Sentinel,3,2.62,47000,5,0,0,0
4130,Hardware,57,0,2,0,Diplomat,4,1.49,69000,8,0,1,0
4133,Hardware,62,0,1,1,Diplomat,3,2.43,81000,7,0,1,0
4134,Hardware,42,1,2,1,Diplomat,1,2.6,71600,6,0,1,0
4137,Hardware,59,0,1,1,Explorer,3,1.28,89000,5,1,0,0
4138,Hardware,46,1,2,1,Explorer,1,2.72,83800,8,1,0,0
4146,Hardware,59,1,1,1,Diplomat,1,2.09,63200,5,0,1,0
4147,Hardware,32,0,2,1,Diplomat,3,4,110000,8,0,1,0
4152,Hardware,42,0,2,0,Diplomat,4,1.81,91000,6,0,1,0
4154,Hardware,42,1,1,1,Diplomat,0,3.4,59600,5,0,1,0
4156,Hardware,39,0,2,1,Explorer,1,3.02,74000,9,1,0,0
4157,Hardware,51,1,2,1,Explorer,3,4,78800,10,1,0,0
4158,Hardware,58,1,1,1,Diplomat,6,3.09,82400,9,0,1,0
4161,Hardware,32,0,1,1,Sentinel,3,3.17,58000,4,0,0,0
4162,Hardware,64,0,2,1,Diplomat,2,2.23,80000,5,0,1,0
4163,Hardware,64,0,2,1,Diplomat,2,2.25,56000,6,0,1,0
4165,Hardware,35,0,2,1,Analyst,3,1.32,51000,4,0,0,1
4167,Hardware,40,0,7,1,Diplomat,3,3.74,108000,10,0,1,0
4169,Hardware,28,0,1,1,Diplomat,5,1.29,59000,7,0,1,0
4171,Hardware,33,1,2,1,Explorer,1,2.62,64400,4,1,0,0
4173,Hardware,28,0,2,1,Explorer,4,3.71,93000,9,1,0,0
4175,Hardware,42,0,1,1,Analyst,1,3.02,66000,3,0,0,1
4176,Hardware,59,0,2,1,Explorer,3,1.55,84000,10,1,0,0
4179,Hardware,40,0,1,1,Sentinel,3,3.64,91000,5,0,0,0
4183,Hardware,54,1,2,1,Sentinel,5,2.24,79200,6,0,0,0
4185,Hardware,26,0,6,1,Explorer,2,1.81,54000,10,1,0,0
4186,Hardware,52,1,2,1,Explorer,3,3.82,116600,9,1,0,0
4188,Hardware,41,1,2,1,Explorer,2,1.99,63800,10,1,0,0
4192,Hardware,55,0,2,1,Explorer,1,2.87,75000,6,1,0,0
4194,Hardware,63,0,12,1,Analyst,2,1.18,49000,6,0,0,1
4195,Hardware,33,0,2,0,Diplomat,2,1.5,47000,5,0,1,0
4197,Hardware,57,0,2,1,Diplomat,1,2.36,72000,5,0,1,0
4198,Hardware,30,0,2,0,Diplomat,5,2.63,104000,8,0,1,0
4200,Hardware,26,1,1,1,Diplomat,3,3.27,70800,5,0,1,0
4202,Hardware,53,0,2,0,Sentinel,2,1.9,46000,4,0,0,0
4203,Hardware,54,1,2,1,Explorer,1,2.89,63200,7,1,0,0
4205,Hardware,30,1,1,1,Sentinel,2,1.72,46000,3,0,0,0
4207,Hardware,44,0,2,1,Diplomat,2,1.61,76000,5,0,1,0
4212,Hardware,34,0,1,1,Sentinel,4,1.56,55000,5,0,0,0
4214,Hardware,50,0,1,1,Diplomat,5,2.62,107000,7,0,1,0
4215,Hardware,58,1,1,1,Analyst,2,2.79,48400,2,0,0,1
4217,Hardware,33,1,1,1,Diplomat,3,1.52,68400,6,0,1,0
4218,Hardware,32,0,1,0,Diplomat,1,1.69,52000,4,0,1,0
4219,Hardware,50,1,2,0,Diplomat,2,2,58000,7,0,1,0
4220,Hardware,60,0,2,0,Diplomat,4,2.97,72000,10,0,1,0
4222,Hardware,26,0,2,1,Diplomat,4,2.39,67000,7,0,1,0
4225,Hardware,50,0,2,1,Sentinel,0,2.73,51000,6,0,0,0
4226,Hardware,43,1,2,1,Explorer,3,3.98,100400,8,1,0,0
4235,Hardware,31,0,2,1,Diplomat,1,2.69,62000,4,0,1,0
4236,Hardware,63,1,2,0,Diplomat,2,1.14,49400,4,0,1,0
4237,Hardware,29,0,2,1,Analyst,3,2.78,47000,4,0,0,1
4238,Hardware,52,0,2,1,Sentinel,1,1.81,68000,4,0,0,0
4239,Hardware,50,0,2,1,Diplomat,1,3.79,127000,8,0,1,0
4240,Hardware,35,0,10,0,Sentinel,5,2.75,71000,6,0,0,0
4244,Hardware,62,0,11,1,Explorer,3,1.73,96000,9,1,0,0
4246,Hardware,35,0,2,0,Diplomat,1,1.11,47000,2,0,1,0
4247,Hardware,26,0,1,1,Diplomat,1,2.81,59000,6,0,1,0
4248,Hardware,51,0,7,1,Analyst,1,1.61,77000,4,0,0,1
4249,Hardware,54,0,11,0,Explorer,0,1.97,57000,7,1,0,0
4252,Hardware,46,1,1,0,Diplomat,2,2.61,76800,7,0,1,0
4254,Hardware,34,1,1,1,Diplomat,0,3.95,64200,6,0,1,0
4255,Hardware,57,0,2,1,Analyst,2,2.29,58000,4,0,0,1
4264,Hardware,33,1,1,1,Explorer,2,2.75,78400,10,1,0,0
4265,Hardware,38,0,2,1,Explorer,1,2.2,72000,4,1,0,0
4266,Hardware,63,0,1,0,Diplomat,1,1.55,57000,3,0,1,0
4270,Hardware,64,0,1,1,Diplomat,2,3.54,60000,5,0,1,0
4271,Hardware,37,1,2,1,Diplomat,5,2.14,73600,10,0,1,0
4273,Hardware,55,1,2,1,Explorer,2,4,96000,10,1,0,0
4274,Hardware,61,0,3,1,Diplomat,1,2.77,73000,4,0,1,0
4277,Hardware,40,0,4,0,Explorer,3,2.5,89000,7,1,0,0
4279,Hardware,41,1,2,1,Explorer,3,3.42,85800,7,1,0,0
4280,Hardware,40,0,1,1,Explorer,2,1.88,65000,5,1,0,0
4283,Hardware,54,1,7,1,Diplomat,1,2.37,63200,7,0,1,0
4286,Hardware,32,0,8,1,Diplomat,2,2.41,85000,9,0,1,0
4288,Hardware,55,0,7,1,Diplomat,1,3.77,121000,9,0,1,0
4289,Hardware,48,1,2,1,Diplomat,1,4,108400,9,0,1,0
4295,Hardware,52,1,3,0,Diplomat,1,3.08,53600,4,0,1,0
4297,Hardware,24,1,7,1,Explorer,5,1.44,61200,10,1,0,0
4300,Hardware,36,0,2,1,Diplomat,3,3.19,85000,7,0,1,0
4301,Hardware,48,0,2,1,Explorer,6,2.27,103000,6,1,0,0
4302,Hardware,59,1,9,1,Diplomat,0,2.31,53200,6,0,1,0
4303,Hardware,37,0,6,0,Diplomat,5,3.08,96000,10,0,1,0
4304,Hardware,36,0,1,0,Explorer,5,2.25,71000,7,1,0,0
4309,Hardware,57,0,1,1,Explorer,2,3.52,90000,6,1,0,0
4312,Hardware,50,0,2,1,Diplomat,6,3.65,186000,9,0,1,0
4316,Hardware,34,0,2,1,Diplomat,5,2.37,70000,6,0,1,0
4318,Hardware,35,0,2,1,Diplomat,0,2.9,78000,6,0,1,0
4319,Hardware,29,0,3,1,Diplomat,5,4,120000,9,0,1,0
4320,Hardware,64,0,2,0,Explorer,3,3.23,65000,5,1,0,0
4321,Hardware,38,0,1,1,Sentinel,0,1.51,49000,4,0,0,0
4322,Hardware,33,0,1,0,Explorer,0,1.95,54000,3,1,0,0
4323,Hardware,31,1,2,1,Explorer,2,2.87,76800,7,1,0,0
4325,Hardware,51,1,2,1,Sentinel,2,2.28,66800,4,0,0,0
4327,Hardware,33,0,2,0,Diplomat,3,3.59,79000,10,0,1,0
4328,Hardware,65,0,2,1,Diplomat,0,3.49,77000,6,0,1,0
4330,Hardware,31,0,6,1,Analyst,2,1.41,58000,10,0,0,1
4332,Hardware,40,0,5,1,Diplomat,1,3.15,107000,9,0,1,0
4337,Hardware,46,1,2,0,Sentinel,0,1.88,42800,2,0,0,0
4340,Hardware,61,1,2,1,Explorer,3,2.81,61800,8,1,0,0
4342,Hardware,60,0,5,0,Explorer,5,1.82,110000,10,1,0,0
4344,Hardware,38,1,2,0,Analyst,1,1.48,50400,3,0,0,1
4350,Hardware,30,1,4,1,Explorer,1,4,73000,9,1,0,0
4353,Hardware,30,0,1,0,Explorer,3,2.5,65000,8,1,0,0
4354,Hardware,48,0,1,1,Sentinel,1,3.74,84000,10,0,0,0
4356,Hardware,41,0,2,0,Analyst,5,2.62,52000,5,0,0,1
4357,Hardware,45,1,1,0,Sentinel,3,1.38,47000,7,0,0,0
4358,Hardware,34,0,2,0,Diplomat,1,3.34,58000,6,0,1,0
4359,Hardware,65,0,10,1,Explorer,1,3.09,88000,6,1,0,0
4361,Hardware,36,0,2,1,Diplomat,2,1.3,82000,6,0,1,0
4365,Hardware,40,0,2,1,Analyst,3,1.77,71000,2,0,0,1
4367,Hardware,35,0,3,0,Explorer,2,2.3,105000,7,1,0,0
4370,Hardware,56,0,2,1,Explorer,5,1.42,87000,8,1,0,0
4371,Hardware,55,0,2,1,Diplomat,1,1.15,66000,4,0,1,0
4374,Hardware,39,1,10,1,Diplomat,5,1.68,109200,9,0,1,0
4376,Hardware,53,0,10,1,Diplomat,3,3.41,86000,5,0,1,0
4377,Hardware,26,0,2,0,Sentinel,3,2.22,44000,2,0,0,0
4378,Hardware,45,0,5,0,Explorer,1,3.96,119000,9,1,0,0
4380,Hardware,62,0,1,1,Explorer,1,1.52,96000,7,1,0,0
4381,Hardware,32,0,2,1,Explorer,0,2.69,86000,7,1,0,0
4382,Hardware,52,0,1,0,Analyst,5,1.26,65000,4,0,0,1
4383,Hardware,52,1,1,1,Explorer,4,2.27,101600,5,1,0,0
4384,Hardware,58,0,1,1,Explorer,0,1.65,59000,4,1,0,0
4386,Hardware,40,1,2,1,Diplomat,2,3.15,82000,4,0,1,0
4388,Hardware,62,0,1,1,Analyst,1,2.53,63000,3,0,0,1
4390,Hardware,39,0,1,0,Diplomat,1,2.08,71000,5,0,1,0
4391,Hardware,63,0,9,1,Explorer,0,3.9,88000,8,1,0,0
4392,Hardware,51,1,7,0,Diplomat,3,3.35,86800,8,0,1,0
4394,Hardware,25,1,2,0,Diplomat,2,3.45,62000,8,0,1,0
4395,Hardware,48,0,2,1,Explorer,2,3.75,91000,9,1,0,0
4397,Hardware,53,0,2,1,Diplomat,3,4,134000,8,0,1,0
4398,Hardware,52,1,2,1,Explorer,1,3.72,88600,7,1,0,0
4399,Hardware,56,0,2,0,Diplomat,1,1.5,58000,5,0,1,0
4403,Hardware,44,0,1,1,Diplomat,3,1.89,87000,7,0,1,0
4406,Hardware,25,0,5,0,Diplomat,1,4,54000,7,0,1,0
4407,Hardware,31,0,2,1,Diplomat,3,4,94000,8,0,1,0
4408,Hardware,33,0,1,0,Explorer,1,3.67,57000,5,1,0,0
4413,Hardware,58,0,3,0,Sentinel,4,2.34,69000,4,0,0,0
4415,Hardware,29,1,2,1,Explorer,5,2.06,71200,8,1,0,0
4417,Hardware,57,0,2,0,Explorer,2,3.21,60000,6,1,0,0
4418,Hardware,29,0,2,1,Diplomat,2,4,90000,10,0,1,0
4420,Hardware,33,0,8,1,Diplomat,3,2.88,113000,8,0,1,0
4421,Hardware,63,1,9,1,Explorer,2,4,97400,9,1,0,0
4423,Hardware,56,1,2,1,Explorer,3,4,92800,7,1,0,0
4432,Hardware,54,1,2,1,Explorer,3,2.05,101200,10,1,0,0
4433,Hardware,44,0,9,1,Diplomat,0,1.12,67000,5,0,1,0
4434,Hardware,60,1,1,1,Diplomat,0,1.38,46000,6,0,1,0
4435,Hardware,27,0,2,1,Diplomat,3,3.65,93000,8,0,1,0
4437,Hardware,46,0,5,1,Diplomat,4,4,137000,9,0,1,0
4439,Hardware,34,1,4,1,Analyst,3,3.91,64200,7,0,0,1
4440,Hardware,49,1,7,1,Sentinel,1,3.21,79200,6,0,0,0
4441,Hardware,35,1,1,1,Diplomat,4,3.44,91000,8,0,1,0
4443,Hardware,61,0,1,1,Explorer,2,1.53,78000,6,1,0,0
4444,Hardware,30,0,1,0,Diplomat,0,1.22,43000,5,0,1,0
4449,Hardware,61,0,2,0,Diplomat,2,1.2,76000,4,0,1,0
4451,Hardware,61,1,6,1,Diplomat,2,4,78800,9,0,1,0
4453,Hardware,32,0,2,1,Diplomat,3,1.95,79000,8,0,1,0
4454,Hardware,55,0,6,1,Diplomat,4,2.7,103000,9,0,1,0
4456,Hardware,58,0,2,0,Diplomat,4,1.65,80000,6,0,1,0
4457,Hardware,37,1,1,1,Explorer,2,2.13,68600,5,1,0,0
4459,Hardware,60,1,2,1,Analyst,0,2.52,65000,4,0,0,1
4463,Hardware,62,0,2,0,Explorer,3,2.43,66000,7,1,0,0
4464,Hardware,28,0,2,1,Explorer,4,1.89,72000,10,1,0,0
4466,Hardware,25,0,8,1,Analyst,4,1.72,53000,4,0,0,1
4467,Hardware,42,1,1,1,Explorer,2,1.14,72600,4,1,0,0
4469,Hardware,59,0,2,0,Explorer,1,1.91,68000,5,1,0,0
4470,Hardware,27,0,2,1,Explorer,4,3.04,89000,7,1,0,0
4471,Hardware,61,1,2,1,Sentinel,5,3.68,102800,7,0,0,0
4472,Hardware,63,0,2,1,Diplomat,4,3.25,98000,6,0,1,0
4475,Hardware,59,1,4,1,Analyst,0,1.84,56200,4,0,0,1
4476,Hardware,43,0,4,1,Diplomat,3,2.56,97000,9,0,1,0
4480,Hardware,53,1,2,1,Diplomat,2,3.21,64400,8,0,1,0
4481,Hardware,62,0,2,1,Diplomat,0,4,85000,7,0,1,0
4485,Hardware,31,0,1,1,Diplomat,2,2.4,62000,3,0,1,0
4487,Hardware,45,0,1,0,Explorer,0,2.47,50000,3,1,0,0
4491,Hardware,64,0,7,0,Analyst,4,3.25,41000,8,0,0,1
4494,Hardware,33,0,1,1,Explorer,2,1.32,71000,5,1,0,0
4495,Hardware,50,0,3,0,Explorer,0,1.91,93000,5,1,0,0
4496,Hardware,41,1,1,1,Explorer,4,2.25,78800,8,1,0,0
4500,Hardware,52,0,7,1,Explorer,1,2.42,80000,5,1,0,0
4503,Hardware,27,0,2,1,Diplomat,0,1.46,50000,3,0,1,0
4505,Hardware,62,0,1,1,Explorer,5,4,115000,10,1,0,0
4506,Hardware,54,0,4,0,Diplomat,3,2.15,78000,6,0,1,0
4508,Hardware,41,1,2,1,Diplomat,2,2.53,55800,7,0,1,0
4509,Hardware,56,0,1,1,Explorer,2,1.54,74000,6,1,0,0
4510,Hardware,55,0,1,1,Explorer,2,2.7,97000,7,1,0,0
4511,Hardware,37,1,1,1,Explorer,3,3.55,76600,9,1,0,0
4513,Hardware,56,1,1,1,Analyst,0,1.6,41800,3,0,0,1
4516,Hardware,27,0,2,0,Explorer,3,1.84,54000,4,1,0,0
4519,Hardware,42,0,1,1,Diplomat,2,2.83,86000,6,0,1,0
4527,Hardware,63,0,2,1,Sentinel,0,2.25,57000,4,0,0,0
4528,Hardware,24,0,3,1,Diplomat,0,4,62000,8,0,1,0
4529,Hardware,51,1,1,0,Explorer,2,1.7,60800,5,1,0,0
4532,Hardware,31,0,2,0,Explorer,1,3.3,50000,8,1,0,0
4536,Hardware,30,1,1,1,Analyst,2,3.34,64000,5,0,0,1
4538,Hardware,34,0,2,0,Diplomat,4,1.57,89000,6,0,1,0
4541,Hardware,59,0,4,1,Diplomat,1,3.62,105000,8,0,1,0
4544,Hardware,26,0,1,1,Sentinel,3,3.26,49000,4,0,0,0
4552,Hardware,50,0,5,1,Sentinel,0,2.47,57000,3,0,0,0
4553,Hardware,42,0,3,1,Explorer,2,1.11,71000,5,1,0,0
4557,Hardware,44,0,6,0,Explorer,1,3.82,98000,9,1,0,0
4560,Hardware,26,0,1,1,Diplomat,3,3.13,63000,8,0,1,0
4561,Hardware,53,0,4,1,Explorer,1,3.29,80000,7,1,0,0
4568,Hardware,30,0,1,0,Sentinel,5,2.01,48000,8,0,0,0
4570,Hardware,31,1,2,0,Diplomat,0,2.86,48800,6,0,1,0
4572,Hardware,36,1,2,1,Diplomat,0,1.2,64800,4,0,1,0
4573,Hardware,51,0,2,0,Explorer,1,3.91,87000,6,1,0,0
4576,Hardware,25,1,1,1,Sentinel,4,3.69,76000,6,0,0,0
4579,Hardware,63,0,1,1,Explorer,1,1.8,68000,3,1,0,0
4582,Hardware,40,1,2,0,Diplomat,0,1.99,52000,2,0,1,0
4586,Hardware,54,1,6,1,Explorer,4,2.75,71200,9,1,0,0
4589,Hardware,43,0,3,1,Diplomat,2,1.6,80000,5,0,1,0
4591,Hardware,43,1,2,1,Sentinel,5,2.93,68400,9,0,0,0
4593,Hardware,40,1,1,0,Diplomat,4,4,114000,9,0,1,0
4600,Hardware,64,1,1,1,Sentinel,3,4,68200,5,0,0,0
4603,Hardware,26,0,6,1,Explorer,4,3.24,84000,9,1,0,0
4604,Hardware,32,0,10,1,Diplomat,1,3.4,78000,8,0,1,0
4612,Hardware,60,1,1,1,Analyst,4,3.58,68000,8,0,0,1
4613,Hardware,63,0,1,1,Diplomat,4,2,85000,9,0,1,0
4618,Hardware,63,1,2,1,Sentinel,3,3.26,61400,4,0,0,0
4620,Hardware,58,1,2,1,Diplomat,1,3.73,60400,4,0,1,0
4621,Hardware,33,0,2,1,Diplomat,6,1.13,83000,7,0,1,0
4625,Hardware,64,0,6,1,Explorer,4,1.51,85000,6,1,0,0
4626,Hardware,28,1,2,0,Explorer,1,2.29,55400,8,1,0,0
4627,Hardware,54,1,2,1,Diplomat,2,3.51,100200,9,0,1,0
4630,Hardware,38,0,9,1,Diplomat,2,1.53,78000,10,0,1,0
4631,Hardware,24,1,2,1,Diplomat,3,4,69200,8,0,1,0
4632,Hardware,45,1,2,1,Explorer,1,3.11,79000,6,1,0,0
4635,Hardware,44,1,2,1,Analyst,2,4,63200,6,0,0,1
4638,Hardware,64,0,1,1,Diplomat,2,2.23,84000,5,0,1,0
4639,Hardware,62,1,1,1,Explorer,6,1.42,76600,9,1,0,0
4641,Hardware,59,0,2,1,Analyst,1,3.64,48000,3,0,0,1
4643,Hardware,53,0,2,0,Analyst,3,2.39,65000,2,0,0,1
4644,Hardware,38,0,1,1,Diplomat,2,1.29,59000,5,0,1,0
4650,Hardware,42,0,2,1,Sentinel,5,2.07,66000,4,0,0,0
4651,Hardware,36,0,2,1,Analyst,1,2.94,47000,5,0,0,1
4652,Hardware,49,1,1,0,Sentinel,1,1.95,48200,3,0,0,0
4653,Hardware,29,1,1,0,Explorer,4,3.25,69200,7,1,0,0
4661,Hardware,49,1,2,1,Explorer,1,2.55,72200,6,1,0,0
4666,Hardware,51,0,1,1,Explorer,1,1.51,77000,8,1,0,0
4667,Hardware,43,0,5,1,Diplomat,2,2.05,68000,5,0,1,0
4668,Hardware,31,0,2,1,Explorer,1,3.46,58000,4,1,0,0
4670,Hardware,46,0,2,0,Sentinel,3,3.04,58000,3,0,0,0
4673,Hardware,60,0,5,1,Sentinel,2,2.25,60000,5,0,0,0
4676,Hardware,46,1,3,0,Diplomat,3,2.32,61800,5,0,1,0
4678,Hardware,56,1,11,1,Explorer,3,1.62,61800,10,1,0,0
4679,Hardware,60,0,5,1,Diplomat,2,1.76,78000,6,0,1,0
4680,Hardware,36,0,1,1,Explorer,2,4,142000,7,1,0,0
4682,Hardware,35,0,7,0,Diplomat,0,4,74000,5,0,1,0
4687,Hardware,28,0,1,1,Diplomat,1,2.53,54000,5,0,1,0
4690,Hardware,36,0,1,1,Explorer,3,1.35,76000,7,1,0,0
4692,Hardware,60,0,1,1,Explorer,5,2.81,99000,8,1,0,0
4694,Hardware,34,0,1,1,Explorer,3,2.25,100000,6,1,0,0
4695,Hardware,47,0,9,0,Diplomat,3,3.92,104000,9,0,1,0
4698,Hardware,25,1,2,0,Explorer,1,3.8,53000,6,1,0,0
4699,Hardware,47,1,6,1,Explorer,2,3.8,88600,10,1,0,0
4700,Hardware,51,0,2,0,Diplomat,5,1.71,71000,6,0,1,0
4702,Hardware,48,0,9,1,Sentinel,4,3.23,130000,8,0,0,0
4704,Hardware,63,0,5,1,Diplomat,1,1.62,70000,7,0,1,0
4707,Hardware,51,1,2,1,Diplomat,4,3.65,101800,10,0,1,0
4708,Hardware,60,0,1,1,Diplomat,1,1.43,64000,4,0,1,0
4711,Hardware,30,1,1,1,Diplomat,3,2.23,71000,5,0,1,0
4718,Hardware,55,0,1,1,Diplomat,2,1.8,69000,6,0,1,0
4720,Hardware,65,0,13,1,Diplomat,0,1.77,63000,6,0,1,0
4724,Hardware,51,0,1,0,Analyst,1,1.56,49000,3,0,0,1
4726,Hardware,41,0,2,1,Analyst,6,1.16,66000,6,0,0,1
4728,Hardware,61,1,1,1,Diplomat,3,3.57,96800,8,0,1,0
4732,Hardware,56,0,3,0,Diplomat,0,2.66,48000,3,0,1,0
4733,Hardware,29,0,2,1,Sentinel,1,2.4,43000,3,0,0,0
4738,Hardware,44,0,7,1,Explorer,2,3.36,93000,8,1,0,0
4739,Hardware,35,0,6,0,Explorer,3,3.26,76000,9,1,0,0
4740,Hardware,53,0,2,0,Diplomat,4,1.47,78000,4,0,1,0
4741,Hardware,63,0,2,0,Diplomat,2,3.06,57000,6,0,1,0
4742,Hardware,38,0,1,1,Diplomat,2,1.81,96000,5,0,1,0
4746,Hardware,37,0,1,0,Diplomat,1,3.53,53000,3,0,1,0
4749,Hardware,52,0,2,1,Diplomat,5,1.62,119000,8,0,1,0
4751,Hardware,42,0,1,1,Diplomat,1,2.08,56000,5,0,1,0
4752,Hardware,61,0,7,1,Explorer,0,3.4,70000,10,1,0,0
4753,Hardware,44,0,2,1,Diplomat,2,2.06,94000,4,0,1,0
4755,Hardware,58,0,2,1,Explorer,3,3.45,71000,7,1,0,0
4756,Hardware,48,1,2,1,Analyst,0,2.21,40400,4,0,0,1
4761,Hardware,36,0,2,1,Sentinel,2,2.09,69000,4,0,0,0
4762,Hardware,61,0,2,1,Explorer,1,1.26,61000,4,1,0,0
4764,Hardware,36,0,1,0,Explorer,2,3.6,76000,7,1,0,0
4767,Hardware,54,1,6,1,Analyst,3,2.73,62200,10,0,0,1
4769,Hardware,45,0,1,1,Explorer,0,2.02,55000,3,1,0,0
4772,Hardware,55,0,2,1,Analyst,1,2.28,54000,3,0,0,1
4773,Hardware,63,0,2,1,Explorer,4,4,151000,9,1,0,0
4774,Hardware,43,1,8,1,Explorer,2,2.06,83400,8,1,0,0
4775,Hardware,54,1,3,1,Sentinel,4,3.53,88200,7,0,0,0
4778,Hardware,57,1,1,1,Explorer,2,4,77600,8,1,0,0
4779,Hardware,60,1,1,1,Diplomat,6,3.68,65000,5,0,1,0
4780,Hardware,63,0,2,1,Diplomat,5,1.85,128000,10,0,1,0
4781,Hardware,60,0,1,1,Sentinel,1,4,79000,3,0,0,0
4788,Hardware,46,1,5,1,Diplomat,2,2.49,88800,7,0,1,0
4789,Hardware,24,0,2,1,Diplomat,2,2.15,46000,4,0,1,0
4790,Hardware,28,0,1,1,Sentinel,2,3.14,54000,4,0,0,0
4791,Hardware,37,1,2,1,Explorer,1,2.19,61600,5,1,0,0
4792,Hardware,28,1,2,1,Diplomat,4,2.53,80400,6,0,1,0
4793,Hardware,40,0,2,1,Explorer,3,1.49,71000,7,1,0,0
4796,Hardware,63,0,12,1,Analyst,3,2.08,71000,9,0,0,1
4797,Hardware,50,1,2,1,Explorer,5,3.08,96000,6,1,0,0
4801,Hardware,25,0,8,1,Diplomat,1,2.5,50000,7,0,1,0
4803,Hardware,58,1,2,0,Analyst,2,2.66,59400,5,0,0,1
4804,Hardware,28,1,3,1,Explorer,1,3.49,74400,7,1,0,0
4806,Hardware,43,1,1,1,Diplomat,4,3.82,113400,10,0,1,0
4807,Hardware,45,0,6,0,Explorer,2,4,99000,9,1,0,0
4813,Hardware,59,0,6,1,Explorer,0,1.94,61000,5,1,0,0
4816,Hardware,35,1,9,0,Diplomat,4,2.89,86000,9,0,1,0
4817,Hardware,36,0,2,0,Sentinel,2,1.85,60000,3,0,0,0
4819,Hardware,31,1,6,0,Explorer,4,4,84800,9,1,0,0
4827,Hardware,41,0,2,1,Sentinel,3,3.53,52000,3,0,0,0
4832,Hardware,48,0,1,1,Analyst,2,3.34,63000,3,0,0,1
4833,Hardware,63,0,12,1,Diplomat,3,3.81,102000,9,0,1,0
4835,Hardware,33,0,1,1,Sentinel,2,3.1,102000,4,0,0,0
4838,Hardware,45,0,3,1,Explorer,1,2.33,75000,6,1,0,0
4843,Hardware,55,1,5,1,Analyst,6,1.81,58000,5,0,0,1
4844,Hardware,28,0,2,1,Explorer,3,3.02,67000,5,1,0,0
4845,Hardware,59,0,2,1,Sentinel,2,2.84,80000,3,0,0,0
4850,Hardware,39,0,2,0,Diplomat,3,3.51,103000,7,0,1,0
4851,Hardware,62,0,1,0,Explorer,2,3.89,100000,6,1,0,0
4854,Hardware,45,1,2,1,Explorer,6,1.22,89000,10,1,0,0
4855,Hardware,36,0,2,1,Explorer,0,4,78000,6,1,0,0
4856,Hardware,35,0,1,1,Analyst,3,3.27,71000,4,0,0,1
4857,Hardware,55,0,1,1,Explorer,1,2.12,82000,5,1,0,0
4858,Hardware,51,0,2,1,Analyst,1,4,98000,4,0,0,1
4859,Hardware,35,1,2,0,Diplomat,1,3.35,86000,7,0,1,0
4860,Hardware,58,0,2,1,Diplomat,4,2.88,113000,5,0,1,0
4861,Hardware,35,1,1,1,Analyst,5,3.27,53000,4,0,0,1
4863,Hardware,54,0,2,1,Explorer,3,3.46,109000,8,1,0,0
4865,Hardware,56,1,1,1,Explorer,0,3.6,52800,5,1,0,0
4867,Hardware,56,1,2,1,Explorer,2,2.75,65800,7,1,0,0
4869,Hardware,52,0,3,1,Diplomat,5,1.23,109000,10,0,1,0
4870,Hardware,34,0,9,1,Analyst,0,2.4,40000,4,0,0,1
4872,Hardware,36,0,1,0,Explorer,2,3.54,118000,6,1,0,0
4874,Hardware,51,0,2,1,Explorer,2,2.71,93000,7,1,0,0
4876,Hardware,28,0,4,1,Diplomat,1,1.73,49000,6,0,1,0
4880,Hardware,24,1,1,1,Diplomat,0,2.15,47200,4,0,1,0
4881,Hardware,34,0,1,1,Diplomat,1,1.58,63000,3,0,1,0
4883,Hardware,43,0,1,1,Diplomat,6,2.8,82000,9,0,1,0
4884,Hardware,55,1,3,0,Explorer,3,3.72,97000,5,1,0,0
4885,Hardware,57,0,2,0,Sentinel,4,3.85,76000,8,0,0,0
4886,Hardware,42,0,2,1,Explorer,0,3.12,81000,6,1,0,0
4887,Hardware,42,0,4,1,Sentinel,2,1.69,89000,3,0,0,0
4892,Hardware,58,0,2,1,Explorer,2,1.8,79000,7,1,0,0
4895,Hardware,57,0,2,1,Explorer,5,4,157000,10,1,0,0
4897,Hardware,46,0,1,1,Explorer,0,2.01,64000,2,1,0,0
4898,Hardware,28,0,2,0,Diplomat,1,2.61,64000,3,0,1,0
4900,Hardware,38,0,1,1,Sentinel,2,1.99,41000,6,0,0,0
4902,Hardware,35,0,2,1,Diplomat,1,2.38,80000,5,0,1,0
4903,Hardware,35,1,2,1,Explorer,3,2.6,94000,6,1,0,0
4904,Hardware,29,0,2,1,Sentinel,5,3.05,73000,4,0,0,0
4906,Hardware,42,1,10,1,Explorer,3,3.36,81600,10,1,0,0
4910,Hardware,52,0,2,1,Diplomat,1,3.32,78000,4,0,1,0
4912,Hardware,46,1,4,0,Explorer,3,3.95,83800,8,1,0,0
4913,Hardware,53,1,1,0,Diplomat,2,1.5,64400,7,0,1,0
4915,Hardware,60,1,2,0,Diplomat,3,3.19,71000,10,0,1,0
4920,Hardware,59,0,7,1,Explorer,3,3.2,103000,6,1,0,0
4921,Hardware,39,0,3,1,Explorer,5,1.3,85000,9,1,0,0
4924,Hardware,44,0,2,1,Diplomat,2,2.6,86000,6,0,1,0
4929,Hardware,26,0,1,1,Explorer,2,2.15,57000,5,1,0,0
4931,Hardware,46,1,2,1,Diplomat,5,2.36,95800,10,0,1,0
4938,Hardware,57,0,2,1,Diplomat,3,1.18,64000,5,0,1,0
